FilePath,Label
/mnistTask/9/image_025381.jpg,2
/mnistTask/2/image_002735.jpg,3
/mnistTask/8/image_016796.jpg,6
/mnistTask/5/image_023068.jpg,7
/mnistTask/3/image_048678.jpg,7
/mnistTask/9/image_040759.jpg,5
/mnistTask/4/image_042497.jpg,9
/mnistTask/7/image_017524.jpg,6
/mnistTask/2/image_007541.jpg,9
/mnistTask/9/image_013450.jpg,0
/mnistTask/2/image_038224.jpg,7
/mnistTask/1/image_052782.jpg,2
/mnistTask/1/image_019546.jpg,9
/mnistTask/7/image_000109.jpg,2
/mnistTask/4/image_022606.jpg,2
/mnistTask/6/image_001993.jpg,5
/mnistTask/2/image_034867.jpg,0
/mnistTask/3/image_032349.jpg,8
/mnistTask/8/image_009960.jpg,1
/mnistTask/4/image_036873.jpg,7
/mnistTask/3/image_016149.jpg,9
/mnistTask/7/image_039938.jpg,8
/mnistTask/0/image_004011.jpg,3
/mnistTask/7/image_021872.jpg,9
/mnistTask/2/image_046393.jpg,6
/mnistTask/4/image_057714.jpg,1
/mnistTask/0/image_047986.jpg,1
/mnistTask/4/image_027913.jpg,1
/mnistTask/0/image_029823.jpg,3
/mnistTask/8/image_054988.jpg,5
/mnistTask/9/image_002481.jpg,3
/mnistTask/2/image_000217.jpg,4
/mnistTask/1/image_011674.jpg,5
/mnistTask/9/image_028580.jpg,3
/mnistTask/9/image_011217.jpg,0
/mnistTask/0/image_007059.jpg,7
/mnistTask/4/image_010249.jpg,9
/mnistTask/6/image_011671.jpg,1
/mnistTask/7/image_049303.jpg,8
/mnistTask/0/image_019331.jpg,6
/mnistTask/1/image_012086.jpg,3
/mnistTask/9/image_043507.jpg,4
/mnistTask/1/image_046789.jpg,8
/mnistTask/2/image_000800.jpg,9
/mnistTask/4/image_011793.jpg,1
/mnistTask/5/image_044389.jpg,1
/mnistTask/6/image_047126.jpg,9
/mnistTask/5/image_001158.jpg,3
/mnistTask/3/image_047748.jpg,8
/mnistTask/7/image_053994.jpg,0
/mnistTask/8/image_045932.jpg,2
/mnistTask/3/image_018121.jpg,4
/mnistTask/1/image_011472.jpg,5
/mnistTask/4/image_028346.jpg,9
/mnistTask/0/image_038086.jpg,3
/mnistTask/6/image_017901.jpg,3
/mnistTask/9/image_010227.jpg,5
/mnistTask/3/image_003970.jpg,9
/mnistTask/8/image_037246.jpg,6
/mnistTask/8/image_038913.jpg,7
/mnistTask/9/image_020889.jpg,8
/mnistTask/8/image_044406.jpg,5
/mnistTask/2/image_043401.jpg,7
/mnistTask/1/image_014654.jpg,4
/mnistTask/8/image_016863.jpg,4
/mnistTask/5/image_035318.jpg,6
/mnistTask/4/image_039601.jpg,6
/mnistTask/9/image_016594.jpg,7
/mnistTask/2/image_026993.jpg,1
/mnistTask/6/image_044999.jpg,5
/mnistTask/6/image_037449.jpg,9
/mnistTask/1/image_049808.jpg,8
/mnistTask/4/image_030842.jpg,5
/mnistTask/5/image_048002.jpg,8
/mnistTask/6/image_013498.jpg,8
/mnistTask/1/image_004263.jpg,3
/mnistTask/2/image_038811.jpg,3
/mnistTask/6/image_027501.jpg,1
/mnistTask/6/image_050877.jpg,7
/mnistTask/3/image_030319.jpg,9
/mnistTask/1/image_039011.jpg,8
/mnistTask/2/image_002595.jpg,9
/mnistTask/5/image_056546.jpg,7
/mnistTask/3/image_002956.jpg,9
/mnistTask/1/image_010204.jpg,0
/mnistTask/0/image_013306.jpg,6
/mnistTask/7/image_027741.jpg,3
/mnistTask/8/image_004214.jpg,6
/mnistTask/3/image_059272.jpg,0
/mnistTask/0/image_041479.jpg,7
/mnistTask/8/image_010807.jpg,3
/mnistTask/6/image_019415.jpg,2
/mnistTask/6/image_049985.jpg,3
/mnistTask/0/image_015512.jpg,9
/mnistTask/2/image_006564.jpg,9
/mnistTask/1/image_010763.jpg,7
/mnistTask/2/image_019364.jpg,5
/mnistTask/9/image_028335.jpg,2
/mnistTask/9/image_022186.jpg,5
/mnistTask/1/image_049348.jpg,5
/mnistTask/6/image_019586.jpg,9
/mnistTask/9/image_049761.jpg,6
/mnistTask/1/image_026172.jpg,4
/mnistTask/6/image_049771.jpg,3
/mnistTask/7/image_059392.jpg,4
/mnistTask/3/image_019723.jpg,6
/mnistTask/1/image_006857.jpg,0
/mnistTask/7/image_023714.jpg,4
/mnistTask/8/image_008943.jpg,4
/mnistTask/5/image_024063.jpg,3
/mnistTask/9/image_048200.jpg,0
/mnistTask/6/image_006379.jpg,9
/mnistTask/2/image_055020.jpg,8
/mnistTask/4/image_001709.jpg,0
/mnistTask/5/image_018318.jpg,2
/mnistTask/3/image_015105.jpg,1
/mnistTask/8/image_025615.jpg,7
/mnistTask/8/image_016874.jpg,4
/mnistTask/4/image_056681.jpg,9
/mnistTask/4/image_014435.jpg,5
/mnistTask/2/image_057260.jpg,6
/mnistTask/1/image_001436.jpg,3
/mnistTask/1/image_007381.jpg,9
/mnistTask/4/image_046816.jpg,8
/mnistTask/9/image_041285.jpg,0
/mnistTask/5/image_057683.jpg,9
/mnistTask/9/image_019321.jpg,2
/mnistTask/4/image_048902.jpg,1
/mnistTask/6/image_047146.jpg,5
/mnistTask/0/image_020554.jpg,9
/mnistTask/6/image_055017.jpg,3
/mnistTask/5/image_051644.jpg,9
/mnistTask/1/image_038055.jpg,0
/mnistTask/5/image_049099.jpg,1
/mnistTask/1/image_023490.jpg,3
/mnistTask/4/image_057366.jpg,2
/mnistTask/3/image_020608.jpg,0
/mnistTask/8/image_036021.jpg,3
/mnistTask/2/image_032968.jpg,8
/mnistTask/4/image_021100.jpg,6
/mnistTask/1/image_043845.jpg,9
/mnistTask/2/image_019351.jpg,8
/mnistTask/3/image_056041.jpg,9
/mnistTask/4/image_038905.jpg,9
/mnistTask/2/image_019898.jpg,1
/mnistTask/4/image_052446.jpg,3
/mnistTask/5/image_002631.jpg,6
/mnistTask/2/image_006775.jpg,1
/mnistTask/6/image_028420.jpg,1
/mnistTask/4/image_013478.jpg,3
/mnistTask/9/image_015154.jpg,1
/mnistTask/6/image_035198.jpg,2
/mnistTask/4/image_025858.jpg,1
/mnistTask/8/image_054758.jpg,2
/mnistTask/1/image_012902.jpg,6
/mnistTask/2/image_009345.jpg,8
/mnistTask/4/image_023343.jpg,6
/mnistTask/0/image_023036.jpg,1
/mnistTask/4/image_023646.jpg,6
/mnistTask/9/image_022239.jpg,7
/mnistTask/9/image_051371.jpg,5
/mnistTask/8/image_041794.jpg,2
/mnistTask/2/image_001794.jpg,9
/mnistTask/7/image_053845.jpg,9
/mnistTask/8/image_000552.jpg,1
/mnistTask/7/image_005530.jpg,1
/mnistTask/9/image_028962.jpg,8
/mnistTask/7/image_053178.jpg,1
/mnistTask/0/image_055472.jpg,3
/mnistTask/5/image_040197.jpg,9
/mnistTask/1/image_000170.jpg,9
/mnistTask/2/image_036220.jpg,6
/mnistTask/3/image_034231.jpg,7
/mnistTask/2/image_044572.jpg,7
/mnistTask/3/image_040779.jpg,1
/mnistTask/4/image_012242.jpg,8
/mnistTask/7/image_020139.jpg,0
/mnistTask/1/image_033168.jpg,2
/mnistTask/3/image_011696.jpg,5
/mnistTask/1/image_016803.jpg,0
/mnistTask/3/image_005982.jpg,4
/mnistTask/8/image_021524.jpg,3
/mnistTask/2/image_004405.jpg,1
/mnistTask/7/image_038122.jpg,4
/mnistTask/6/image_047503.jpg,5
/mnistTask/9/image_027801.jpg,5
/mnistTask/8/image_003257.jpg,9
/mnistTask/9/image_014656.jpg,1
/mnistTask/0/image_017659.jpg,7
/mnistTask/6/image_018809.jpg,7
/mnistTask/9/image_003731.jpg,7
/mnistTask/4/image_003813.jpg,2
/mnistTask/3/image_032219.jpg,6
/mnistTask/1/image_014661.jpg,6
/mnistTask/8/image_009738.jpg,5
/mnistTask/9/image_008919.jpg,1
/mnistTask/3/image_020772.jpg,1
/mnistTask/4/image_009870.jpg,9
/mnistTask/5/image_037225.jpg,1
/mnistTask/4/image_008000.jpg,0
/mnistTask/0/image_057739.jpg,3
/mnistTask/3/image_041694.jpg,1
/mnistTask/9/image_056886.jpg,4
/mnistTask/9/image_035474.jpg,7
/mnistTask/6/image_049056.jpg,7
/mnistTask/9/image_035416.jpg,7
/mnistTask/3/image_011973.jpg,0
/mnistTask/9/image_040972.jpg,5
/mnistTask/4/image_037869.jpg,1
/mnistTask/9/image_013097.jpg,0
/mnistTask/8/image_012560.jpg,2
/mnistTask/0/image_016917.jpg,8
/mnistTask/5/image_042993.jpg,9
/mnistTask/8/image_000442.jpg,4
/mnistTask/7/image_038875.jpg,6
/mnistTask/5/image_008606.jpg,3
/mnistTask/2/image_028006.jpg,3
/mnistTask/3/image_042061.jpg,7
/mnistTask/0/image_033181.jpg,8
/mnistTask/1/image_028080.jpg,5
/mnistTask/4/image_057802.jpg,6
/mnistTask/4/image_039398.jpg,2
/mnistTask/5/image_036430.jpg,7
/mnistTask/9/image_032184.jpg,0
/mnistTask/1/image_013431.jpg,6
/mnistTask/4/image_041948.jpg,9
/mnistTask/8/image_009830.jpg,2
/mnistTask/3/image_039080.jpg,4
/mnistTask/2/image_019120.jpg,9
/mnistTask/3/image_013791.jpg,9
/mnistTask/5/image_012301.jpg,9
/mnistTask/0/image_013300.jpg,5
/mnistTask/7/image_021271.jpg,0
/mnistTask/6/image_013456.jpg,9
/mnistTask/2/image_031325.jpg,9
/mnistTask/2/image_003844.jpg,3
/mnistTask/0/image_011506.jpg,8
/mnistTask/9/image_003577.jpg,6
/mnistTask/7/image_045252.jpg,4
/mnistTask/6/image_010904.jpg,5
/mnistTask/4/image_009608.jpg,8
/mnistTask/6/image_008791.jpg,7
/mnistTask/2/image_007650.jpg,1
/mnistTask/9/image_056260.jpg,3
/mnistTask/3/image_002565.jpg,2
/mnistTask/0/image_025661.jpg,8
/mnistTask/9/image_009482.jpg,3
/mnistTask/0/image_025716.jpg,7
/mnistTask/1/image_009211.jpg,2
/mnistTask/9/image_011863.jpg,3
